,Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified,composer,date_of_birth,birth_town,birth_country,date_of_death,death_town,death_country,nationality,lyrics,language,text_length,sadness,fear,anger,neutral,disgust,joy,surprise
18006,2. My choice is made,,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.b2v,Sarge Gerbode,Sarge Gerbode,,,,,2. My choice is made,,"lute song, madrigal",Dm,3.0,"8-course, bass, tenor, alto, soprano",score,,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/b2v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/02_my_choice_is_made/02_my_choice_is_made_S.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/02_my_choice_is_made/pdf/02_my_choice_is_made_S.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/02_my_choice_is_made/midi/02_my_choice_is_made_S.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"My My My My choice choice choice choice is is is is made, made, made, made, and and and and I I I I dedededesire sire sire sire no no no no change; change; change; change; my my my my wanwanwanwand'ring d'ring d'ring d'ring thoughts thoughts thoughts thoughts in in in in limlimlimlimits its its its now now now now are are are are bound: bound: bound: bound: The The The The dedededeserts serts serts serts wild wild wild wild wherewherewherewherein in in in my my my my wits wits wits wits did did did did range range range range are are are are now now now now made made made made eaeaeaeasy sy sy sy walks walks walks walks and and and and pleaspleaspleaspleasant ant ant ant ground. ground. ground. ground. Let Let Let Let him him him him that that that that list list list list sooth sooth sooth sooth huhuhuhumors mors mors mors that that that that be be be be vain, vain, vain, vain, till till vavaninitill ty, ty, till vatill till vavanininity vaty all nity ty all all all mean mean mean mean exexexexceeds. ceeds. ceeds. ceeds. Let Let Let Let paspaspaspassions sions sions sions still still still still pospospospossess sess sess sess the the the the idididle brain, brain, brain, and and care care conconand sume, sume, and care and and care care conconconsume care whom consume sume sume whom whom whom folfolfolfolly ly ly ly feeds. feeds. feeds. feeds. I I I I rest rest rest rest rerereresolv'd; solv'd; solv'd; solv'd; no no no no fanfanfanfancy's cy's cy's cy's fits fits fits fits can can can me me me can esme esesestrange; trange; trange; trange; my my my my choice choice choice choice is is is is made, made, made, made, and and and and I I I I dedededesire sire sire sire no more no no no more more to more to to to change. change. change. change. I I I I rest rest rest rest rerereresolv'd; solv'd; solv'd; solv'd; no no no no fanfanfanfancy's cy's cy's cy's fits fits fits fits can can can me me me can esme esesestrange; trange; trange; trange; my my my my choice choice choice choice is is is is made, made, made, made, and and and and I I I I dedededesire sire sire sire no more no no no more more to more to to to change. change. change. change. ",en,2176,0.18110771477222443,0.013466273434460163,0.05292463302612305,0.4827713668346405,0.007023357320576906,0.11870104819536209,0.1440056562423706
18008,2. My choice is made,,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.b2v,Sarge Gerbode,Sarge Gerbode,,,,,2. My choice is made,,"lute song, madrigal",Dm,3.0,"8-course, bass viol, bass, tenor, alto, soprano","bass viol, soprano",,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/b2v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/02_my_choice_is_made/02_my_choice_is_made_VB.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/02_my_choice_is_made/pdf/02_my_choice_is_made_VB.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/02_my_choice_is_made/midi/02_my_choice_is_made_VB.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"My choice is made, and I desire no change; my wand'ring thoughts in limits now are bound: The deserts wild wherein my wits did range are now made easy walks and pleasant ground. Let him that list sooth humors that be vain, till vanity all mean exceeds. Let passions still possess the idle brain, and care consume whom folly feeds. I rest resolv'd; no fancy's fits can me estrange; my choice is made, and I desire no more to change. I rest resolv'd; no fancy's fits can me estrange; my choice is made, and I desire no more to change. ",en,533,0.280947208404541,0.05608341470360756,0.3858402371406555,0.14376072585582733,0.05957893654704094,0.07263286411762238,0.001156515791080892
18011,3. Can she disdain,,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.c1v,Sarge Gerbode,Sarge Gerbode,,,,,3. Can she disdain,,"lute song, madrigal",DM,3.0,"8-course, bass, tenor, alto, soprano",score,,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/c1v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/03_can_she_disdain/03_can_she_disdain_S.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/03_can_she_disdain/pdf/03_can_she_disdain_S.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/03_can_she_disdain/midi/03_can_she_disdain_S.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Can Can Can she she disdisCan dain? she dain? she disdisdain? dain? Can Can Can I Can I perI sist I perperto persist sist sist to to to love? love? love? love? Can Can Can Can she she she she be be be be crucrucrucruel, el, el, el, I I I I subsubsubsubjectjectjectjected ed ed ed still? still? still? still? Time Time Time Time will will will will my my my my truth, truth, truth, truth, comcomcomcompaspaspaspassisisision on on on hers hers hers hers apapapapprove, prove, prove, prove, rerererelease lease lease lease the the the the thrald thrald thrald and thrald and and conand conconconquer quer quer quer frofrofrofroward ward ward ward will. will. will. will.                                                                                                                                                                                                                                                           ",en,918,0.7945687770843506,0.00666426308453083,0.009224772453308105,0.08984581381082535,0.002376676071435213,0.03593365475535393,0.06138601526618004
18012,3. Can she disdain,,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.c1v,Sarge Gerbode,Sarge Gerbode,,,,,3. Can she disdain,,"lute song, madrigal",DM,3.0,"8-course, bass viol, bass, tenor, alto, soprano","bass viol, soprano",,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/c1v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/03_can_she_disdain/03_can_she_disdain_VB.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/03_can_she_disdain/pdf/03_can_she_disdain_VB.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/03_can_she_disdain/midi/03_can_she_disdain_VB.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Can she disdain? Can I persist to love? Can she be cruel, I subjected still? Time will my truth, compassion hers approve, release the thrald and conquer froward will.                                                             ",en,227,0.05482180416584015,0.021727915853261948,0.8876276612281799,0.005972330458462238,0.021262276917696,0.0054879398085176945,0.0030999984592199326
18015,"4. Alas, fair face",,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,"4. Alas, fair face",,"lute song, madrigal",GM,3.0,"8-course, bass, tenor, alto, soprano",score,,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/c2v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/04_alas_fair_face/04_alas_fair_face_S.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/04_alas_fair_face/pdf/04_alas_fair_face_S.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/04_alas_fair_face/midi/04_alas_fair_face_S.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"AAAAlas, las, las, las, fair fair fair fair face, face, face, face, why why why why doth doth doth doth that that that smooththat smoothsmoothsmoothed ed ed ed brow: brow: brow: brow: those those those those speakspeakspeakspeaking ing ing ing eyes, eyes, eyes, eyes, ros'd ros'd ros'd ros'd lips, lips, lips, lips, and and blushand and blushblushblushing ing ing ing beaubeaubeaubeauty. ty, ty, ty, all all all all in in in in themthemthemthemselves selves selves selves conconconconfirm firm firm firm a a a scorna scornscornscornful ful ful ful vow: vow: vow: vow: to to to to spoil spoil spoil spoil my my my my hopes hopes hopes hopes of of of of love, love, love, love, my my love my my love love love of of of of dudududuty? ty? ty? ty? The The The The time time time time hath hath hath hath been, been, been, been, when when when when I I I I was was was was betbetbetbetter ter ter ter grac'd: grac'd: grac'd: grac'd: I I I I now now now now the the the the same, same, same, same, and and and and yet yet yet yet that that time that that time time time is is is is past. past. past. past. The The The The time time time time hath hath hath hath been, been, been, been, when when when when I I I I was was was was betbetbetbetter ter ter ter grac'd: grac'd: grac'd: grac'd: I I I I now now now now the the the the same, same, same, same, and and and and yet yet yet yet that that time that that time time time is is is is past. past. past. past. ",en,1456,0.035687778145074844,0.15804582834243774,0.18598587810993195,0.23895657062530518,0.010436422191560268,0.013265925459563732,0.35762161016464233
18016,"4. Alas, fair face",,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,"4. Alas, fair face",,"lute song, madrigal",GM,3.0,"8-course, bass viol, bass, tenor, alto, soprano","bass viol, soprano",,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/c2v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/04_alas_fair_face/04_alas_fair_face_VB.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/04_alas_fair_face/pdf/04_alas_fair_face_VB.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/04_alas_fair_face/midi/04_alas_fair_face_VB.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Alas, fair face, why doth that smoothed brow: those speaking eyes, ros'd lips, and blushing beauty. all in themselves confirm a scornful vow: to spoil my hopes of love, my love of duty? The time hath been, when I was better grac'd: I now the same, and yet that time is past. The time hath been, when I was better grac'd: I now the same, and yet that time is past. ",en,364,0.03296798840165138,0.004828260745853186,0.5245077610015869,0.05065518617630005,0.38116833567619324,0.00232344469986856,0.0035490302834659815
18019,5. Whither so fast?,,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.d1v,Sarge Gerbode,Sarge Gerbode,,,,,"5. Whither, so fast?",,"lute song, madrigal",DM,3.0,"8-course, bass, tenor, alto, soprano",score,,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/d1v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/05_whither_so_fast/05_whither_so_fast_S.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/05_whither_so_fast/pdf/05_whither_so_fast_S.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/05_whither_so_fast/midi/05_whither_so_fast_S.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"WhithWhithWhithWhither er er er so so so so fast? fast? fast? fast? See See See See how how how how the the the the kindkindkindkindly, ly, ly, ly, kindkindkindkindly ly ly ly flow'rs flow'rs flow'rs flow'rs perperperperfumes fumes fumes fumes the the the the air, air, air, air, and and and and all all all all to to to to make make make make thee thee thee thee stay. stay. stay. stay. The The The The climbclimbclimbclimbing ing ing ing woodwoodwoodwoodbind, bind, bind, bind, clipclipclipclipping ping ping ping all all all all these these these these bow'rs, bow'rs, bow'rs, bow'rs, clips clips thee thee clips clips thee thee likelikewise, wise, likelikewise, wise, clips clips thee thee clips clips thee thee like likewise wise likelikewise wise for for for for fear fear fear fear thou thou thou thou pass pass pass pass aaaaway. way. way. way. ForForForFortune tune tune tune our our our our friend, friend, friend, friend, our our our our foe foe foe foe will will will will not not not not gaingaingainsay. say. gain say.  say.                                                                                                                                                                                                                                                                                                                                                                 ",en,1391,0.10209517180919647,0.25433069467544556,0.22524860501289368,0.20307092368602753,0.017103906720876694,0.0392976738512516,0.15885300934314728
18020,5. Whither so fast?,,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.d1v,Sarge Gerbode,Sarge Gerbode,,,,,5. Whither so fast?,,"lute song, madrigal",DM,3.0,"8-course, bass viol, bass, tenor, alto, soprano","bass viol, soprano",,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/d1v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/05_whither_so_fast/05_whither_so_fast_VB.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/05_whither_so_fast/pdf/05_whither_so_fast_VB.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/05_whither_so_fast/midi/05_whither_so_fast_VB.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Whither so fast? See how the kindly, kindly flow'rs perfumes the air, and all to make thee stay. The climbing woodbind, clipping all these bow'rs, clips thee likewise, clips thee like wise for fear thou pass away. Fortune our friend, our foe will not gainsay.                                                                                 ",en,340,0.018715500831604004,0.8857970833778381,0.011942167766392231,0.05084536597132683,0.0022527254186570644,0.024688245728611946,0.0057589090429246426
18023,"6. Rest, sweet nymphs",,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.d2v,Sarge Gerbode,Sarge Gerbode,,,,,"6. Rest, sweet nymphs",,"lute song, madrigal",Gm,3.0,"8-course, bass, tenor, alto, soprano",score,,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/d2v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/06_rest_sweet_nymphs/06_rest_sweet_nymphs_S.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/06_rest_sweet_nymphs/pdf/06_rest_sweet_nymphs_S.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/06_rest_sweet_nymphs/midi/06_rest_sweet_nymphs_S.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Rest, Rest, Rest, Rest, sweet sweet sweet sweet nymphs; nymphs; nymphs; nymphs; let let let let golgolgolgolden den den den sleep sleep sleep sleep charm charm charm charm your your your star star your star star brightbrightbrightbrighter er er er eyes, eyes, eyes, eyes, whiles whiles whiles whiles my my my my lute lute lute lute the the the the watch watch watch watch doth doth doth doth keep, keep, keep, keep, with with with with pleaspleaspleaspleasing ing ing ing symsymsymsympapapapathies. thies. thies. thies. LulLulLulla, la, la, lullullullalalaby, by, by, Lulla, lullullullalalalulby, by, la, lullullullullalalalaby. by. by. by. Sleep Sleep Sleep Sleep sweetsweetsweetsweetly, ly, ly, ly, sleep sleep sleep sleep sweetsweetsweetsweetly, ly, ly, ly, let let let let nonononothing thing thing thing afafafaffright fright fright fright ye; ye; ye; ye; in in in in calm calm calm calm contentconconcontenttenttentments ments ments ments lie. lie. lie. lie. LulLulLulLulla, la, la, la, lullullullalalaby, by, by, Lulla, lullullullalalalulby, by, la, lullullullullalalalaby. by. by. by. Sleep Sleep Sleep Sleep sweetsweetsweetsweetly, ly, ly, ly, sleep sleep sleep sleep sweetsweetsweetsweetly, ly, ly, ly, let let let let nonononothing thing thing thing afafafaffright fright fright fright ye; ye; ye; ye; in in in in calm calm calm calm contentconconcontenttenttentments ments ments ments lie. lie. lie. lie. ",en,1417,0.03753703832626343,0.8046289086341858,0.016481587663292885,0.10330751538276672,0.002727451268583536,0.02896224893629551,0.006355260498821735
18024,"6. Rest, sweet nymphs",,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.d2v,Sarge Gerbode,Sarge Gerbode,,,,,"6. Rest, sweet nymphs",,"lute song, madrigal",Gm,3.0,"8-course, bass viol, bass, tenor, alto, soprano","bass viol, soprano",,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/d2v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/06_rest_sweet_nymphs/06_rest_sweet_nymphs_VB.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/06_rest_sweet_nymphs/pdf/06_rest_sweet_nymphs_VB.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/06_rest_sweet_nymphs/midi/06_rest_sweet_nymphs_VB.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Rest, sweet nymphs; let golden sleep charm your star brighter eyes, whiles my lute the watch doth keep, with pleasing sympathies. Lulla, lullaby, lulla, lullaby. Sleep sweetly, sleep sweetly, let nothing affright ye; in calm contentments lie. Lulla, lullaby, lulla, lullaby. Sleep sweetly, sleep sweetly, let nothing affright ye; in calm contentments lie. ",en,356,0.07833223044872284,0.020668620243668556,0.027011414989829063,0.654410719871521,0.02571060135960579,0.19125555455684662,0.002610917203128338
18027,"7. Ay me, she frowns",,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.e1,Sarge Gerbode,Sarge Gerbode,,,,,"7. Ay me, she frowns",,"lute song, madrigal",Cm,3.0,"8-course, bass, tenor, alto, soprano",score,,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/e1.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/07_ay_me_she_frowns/07_ay_me_she_frowns_S.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/07_ay_me_she_frowns/pdf/07_ay_me_she_frowns_S.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/07_ay_me_she_frowns/midi/07_ay_me_she_frowns_S.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Ay Ay Ay Ay me! me! me! me! She She She She frowns; frowns; frowns; frowns; my my my my mismismismistress tress tress tress is is is is ofofofoffenfenfenfended. ded. ded. ded. Oh Oh Oh Oh parparparpardon, don, don, don, dear, dear, dear, dear, my my my miss my miss miss shall miss shall be shall shall be be be aaaamenmenmenmended. ded. ded. ded. My My My My fault fault fault fault from from from from love love love love proproproproceedceedceedceeded; ed; ed; ed; it it it it mermermermerits its its its grace grace grace grace the the the the rarararather. ther. ther. ther. If If If If I I I I no no no no dandandandanger ger ger ger dreaddreaddreaddreaded, ed, ed, ed, it it it it was was was was to to win to to win win win your your your your fafafafavor. vor. vor. vor. Then Then Then Then clear clear clear clear those those those those clouds, clouds, clouds, clouds, then then then then smile smile smile smile on on on on me, me, me, me, and and and and let let let let us us us us be be be good be good good good friends. friends. friends. friends.     Come Come Come walk, walk, walk, Come come come come walk, talk, talk, talk, come talk, come come come kiss, kiss, kiss, come come come come kiss, see see see come see how how how how soon soon soon soon our quarour our our quarquarquarrell rell rell rell ends. ends. ends. ends.     Then Then Then Then clear clear clear clear those those those those clouds, clouds, clouds, clouds, then then then then smile smile smile smile on on on on me, me, me, me, and and and and let let let let us us us us be be be good be good good good friends. friends. friends. friends.     Come Come Come walk, walk, walk, Come come come come walk, talk, talk, talk, come talk, come come come kiss, kiss, kiss, come come come come kiss, see see see come see how how how how soon soon soon soon our quarour our our quarquarquarrell rell rell rell ends. ends. ends. ends.     ",en,1924,0.37764421105384827,0.01482676062732935,0.5222163200378418,0.02549799345433712,0.004742763936519623,0.03675681725144386,0.018315203487873077
18028,"7. Ay me, she frowns",,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.e1,Sarge Gerbode,Sarge Gerbode,,,,,"7. Ay me, she frowns",,"lute song, madrigal",Cm,3.0,"8-course, bass viol, bass, tenor, alto, soprano","bass viol, soprano",,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/e1.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/07_ay_me_she_frowns/07_ay_me_she_frowns_VB.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/07_ay_me_she_frowns/pdf/07_ay_me_she_frowns_VB.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/07_ay_me_she_frowns/midi/07_ay_me_she_frowns_VB.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Ay me! She frowns; my mistress is offended. Oh pardon, dear, my miss shall be amended. My fault from love proceeded; it merits grace the rather. If I no danger dreaded, it was to win your favor. Then clear those clouds, then smile on me, and let us be good friends.  Come walk, come talk, come kiss, come see how soon our quarrell ends.  Then clear those clouds, then smile on me, and let us be good friends.  Come walk, come talk, come kiss, come see how soon our quarrell ends.  ",en,481,0.047551125288009644,0.20608572661876678,0.6046651005744934,0.06472824513912201,0.05103868246078491,0.024294989183545113,0.0016362001188099384
18031,8. Now let her change,,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.e2v,Sarge Gerbode,Sarge Gerbode,,,,,8. Now let her change,,"lute song, madrigal",FM,3.0,"7-course, bass, tenor, alto, soprano",score,,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/e2v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/08_now_let_her_change/08_now_let_her_change_S.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/08_now_let_her_change/pdf/08_now_let_her_change_S.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/08_now_let_her_change/midi/08_now_let_her_change_S.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Now Now Now Now let let let let her her her her change change change change and and and and spare spare spare spare not; not; not; not; since since since since she she she she proves proves proves proves false, false, false, false, I I I I care care care care not. not. not. not. FeignFeignFeignFeigned ed ed ed love love love love so so so so bebebebewitchwitchwitchwitched ed ed ed my my my my dedededelight, light, light, light, that that that that still still still still I I I I dotdotdotdoted ed ed ed on on on on her her her her sight. sight. sight. sight. But But she she is is But But gone, gone, she she is is gone, gone, but but she she is is but but gone, gone, she she is is gone, gone, but but she she is is but but gone, gone, she she is is gone, gone, but but she she is is gone, gone, new new new new dedededesires sires sires sires emememembracbracbracbracing ing ing ing and and and and my my my my dedededeserts serts serts serts disdisdisdisgracgracgracgracing. ing. ing. ing. But But gone, gone, she she is is gone, gone, but but she she is is but but gone, gone, she she is is gone, gone, but but she she is is but but gone, gone, she she is is gone, gone, but but she she is is gone, gone, new new new new dedededesires sires sires sires emememembracbracbracbracing ing ing ing and and and and my my my my dedededeserts serts serts serts disdisdisdisgracgracgracgracing. ing. ing. ing. ",en,1410,0.12422983348369598,0.14967040717601776,0.25291985273361206,0.3850017488002777,0.024501830339431763,0.04381931573152542,0.01985696330666542
18032,8. Now let her change,,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.e2v,Sarge Gerbode,Sarge Gerbode,,,,,8. Now let her change,,"lute song, madrigal",FM,3.0,"7-course, bass, tenor, alto, soprano","bass, soprano",,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/e2v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/08_now_let_her_change/08_now_let_her_change_VB.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/08_now_let_her_change/pdf/08_now_let_her_change_VB.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/08_now_let_her_change/midi/08_now_let_her_change_VB.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Now let her change and spare not; since she proves false, I care not. Feigned love so bewitched my delight, that still I doted on her sight. But she is gone, but she is gone, but she is gone, new desires embracing and my deserts disgracing. But she is gone, but she is gone, but she is gone, new desires embracing and my deserts disgracing. ",en,341,0.15121281147003174,0.014244534075260162,0.187077134847641,0.13764074444770813,0.5017491579055786,0.006154369097203016,0.0019212644547224045
18035,9. Underneath a cypress shade,,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.f1v,Sarge Gerbode,Sarge Gerbode,,,,,9. Underneath a cypress shade,,"lute song, madrigal",FM,3.0,"7-course, bass, tenor, alto, soprano",score,,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/f1v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/09_underneath_a_cypress_shade/09_underneath_a_cypress_shade_S.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/09_underneath_a_cypress_shade/pdf/09_underneath_a_cypress_shade_S.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/09_underneath_a_cypress_shade/midi/09_underneath_a_cypress_shade_S.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"UnUnUnderderderneath neath neath a a a cycycypress press press shade, shade, shade, the the the The queen queen queen queen of of of love love love of sat love sat sat sat mournmournmournmourning, ing, ing, ing, castcasting ing down down castcastthe the ing ing rorodown down the the sy sy rorosy sy wreaths wreaths wreaths wreaths her her her her heav'nheav'nheav'nheav'nly ly brow ly aly brow brow dornbrow aaadorndorning, dorning, ing, quenchquenching, ing ing fiefiery, ry fiequenchry ing sighs sighs fiequenching with with fietears, tears, tears, quenchquenchfiery ing ing ry sighs fiefiesighs ry ry with sighs sighs with with tears. tears. tears, with tears. But quenchBut yet her ing yet heart, fieher ry heart yet sighs But her with yet still heart tears. her still heart, burnburning, ing, But yet but her yet heart, but but her but yet yet heart yet her her still her heart, heart, burnheart, but ing, her yet her but her heart heart yet heart still her still burnheart burnstill still burnburning, ing, ing, ing, quenchquenchquenchsighs sighs fiequenching with with fietears, tears, tears, quenchquenchfiery ing ing ry sighs fiefiesighs ry ry with sighs sighs with with tears. tears. tears, with tears. But quenchBut yet her ing yet heart, fieher ry heart yet sighs But her with yet still heart tears. her still heart, burnburning, ing, But yet but her yet heart, but but her but yet yet heart yet her her still her heart, heart, burnheart, but ing, her yet her but her heart heart yet heart still her still burnheart burnstill still burnburning. ing. ing. ing. ",en,1573,0.9655464887619019,0.0033924460876733065,0.008424665778875351,0.010470527224242687,0.0008360464125871658,0.00812847912311554,0.0032013515010476112
18036,9. Underneath a cypress shade,,Francis Pilkington,,Francis Pilkington,First Book of Songs,,1605,f.f1v,Sarge Gerbode,Sarge Gerbode,,,,,9. Underneath a cypress shade,,"lute song, madrigal",FM,3.0,"7-course, bass viol, bass, tenor, alto, soprano","bass viol, soprano",,,https://lutemusic.org/facsimiles/PilkingtonF/First_Book_of_Songs_1605/f1v.png,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/09_underneath_a_cypress_shade/09_underneath_a_cypress_shade_VB.ft3,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/09_underneath_a_cypress_shade/pdf/09_underneath_a_cypress_shade_VB.pdf,https://lutemusic.org/sources/PilkingtonF/first_book_of_songs_1605/09_underneath_a_cypress_shade/midi/09_underneath_a_cypress_shade_VB.mid,1573937427,1588468837,Francis Pilkington,1562.0,,,1638.0,Chester,,England,"Underneath a cypress shade, the queen of love sat mourning, casting down the rosy wreaths her heav'nly brow adorning, quenching fiery sighs with tears. But yet her heart, but yet her heart, her heart still burning, quenching fiery sighs with tears. But yet her heart, but yet her heart, her heart still burning. ",en,312,0.07087580114603043,0.0035873388405889273,0.900012731552124,0.009990240447223186,0.011741848662495613,0.0018597597954794765,0.001932369195856154
